Id,Cliente_Id,Valor,DataHora,Hora,Minuto,Segundo,Dia
606,335,-15.0,2020-05-20T15:09:17.000Z,15,9,17,2020-05-20
604,335,-20.0,2020-05-19T15:30:02.000Z,15,30,2,2020-05-19
603,335,-20.0,2020-05-19T15:29:20.000Z,15,29,20,2020-05-19
410,205,-2.0,2020-01-22T00:09:23.000Z,0,9,23,2020-01-22
409,205,-1.0,2020-01-22T00:07:32.000Z,0,7,32,2020-01-22
408,205,-1.0,2020-01-22T00:05:04.000Z,0,5,4,2020-01-22
407,205,-1.0,2020-01-22T00:04:07.000Z,0,4,7,2020-01-22
406,205,-1.0,2020-01-22T00:01:49.000Z,0,1,49,2020-01-22
405,205,-1.0,2020-01-21T23:59:56.000Z,23,59,56,2020-01-21
404,205,-1.0,2020-01-21T23:58:33.000Z,23,58,33,2020-01-21
403,205,-61.0,2020-01-21T23:57:23.000Z,23,57,23,2020-01-21
402,205,-1.0,2020-01-21T23:56:24.000Z,23,56,24,2020-01-21
401,205,-1.0,2020-01-21T23:55:40.000Z,23,55,40,2020-01-21
400,205,-1.0,2020-01-21T23:54:24.000Z,23,54,24,2020-01-21
399,205,-1.0,2020-01-21T23:53:23.000Z,23,53,23,2020-01-21
398,205,-1.0,2020-01-21T23:51:46.000Z,23,51,46,2020-01-21
394,2,-2.0,2020-01-20T13:46:59.000Z,13,46,59,2020-01-20
393,2,-2.0,2020-01-20T13:45:19.000Z,13,45,19,2020-01-20
392,2,-2.0,2020-01-20T13:44:38.000Z,13,44,38,2020-01-20
333,73,-50.0,2019-12-20T02:52:00.000Z,2,52,0,2019-12-20
332,73,-100.0,2019-12-20T02:50:52.000Z,2,50,52,2019-12-20
329,73,-100.0,2019-12-17T17:22:21.000Z,17,22,21,2019-12-17
328,73,-100.0,2019-12-17T17:21:48.000Z,17,21,48,2019-12-17
326,73,-50.0,2019-12-15T13:24:08.000Z,13,24,8,2019-12-15
325,73,-100.0,2019-12-15T13:22:18.000Z,13,22,18,2019-12-15
323,4,-3.0,2019-12-11T15:51:23.000Z,15,51,23,2019-12-11
322,4,-3.0,2019-12-11T15:50:43.000Z,15,50,43,2019-12-11
321,4,-3.0,2019-12-11T15:48:46.000Z,15,48,46,2019-12-11
284,205,-3.0,2019-12-08T21:01:11.000Z,21,1,11,2019-12-08
283,205,-5.0,2019-12-08T20:59:20.000Z,20,59,20,2019-12-08
278,205,-2.0,2019-12-08T16:24:47.000Z,16,24,47,2019-12-08
277,205,-5.0,2019-12-08T16:23:32.000Z,16,23,32,2019-12-08
276,205,-3.0,2019-12-08T16:20:51.000Z,16,20,51,2019-12-08
275,205,-5.0,2019-12-08T16:19:04.000Z,16,19,4,2019-12-08
273,73,-10.0,2019-12-07T21:23:05.000Z,21,23,5,2019-12-07
272,73,-15.0,2019-12-07T21:22:25.000Z,21,22,25,2019-12-07
271,73,-10.0,2019-12-07T21:21:38.000Z,21,21,38,2019-12-07
270,73,-10.0,2019-12-07T21:21:00.000Z,21,21,0,2019-12-07
269,73,-10.0,2019-12-07T21:20:09.000Z,21,20,9,2019-12-07
268,73,-20.0,2019-12-07T21:19:18.000Z,21,19,18,2019-12-07
262,73,-10.0,2019-12-05T13:02:07.000Z,13,2,7,2019-12-05
261,73,-100.0,2019-12-05T13:01:40.000Z,13,1,40,2019-12-05
257,44,-1.0,2019-12-04T17:42:12.000Z,17,42,12,2019-12-04
256,44,-1.0,2019-12-04T17:41:52.000Z,17,41,52,2019-12-04
255,2,-2.0,2019-12-04T09:28:49.000Z,9,28,49,2019-12-04
254,2,-2.0,2019-12-04T09:27:31.000Z,9,27,31,2019-12-04
252,2,-2.0,2019-12-04T01:23:20.000Z,1,23,20,2019-12-04
599,335,-25.0,2020-05-18T04:07:37.000Z,4,7,37,2020-05-18
598,335,-20.0,2020-05-18T04:07:17.000Z,4,7,17,2020-05-18
592,335,-20.0,2020-05-16T16:11:47.000Z,16,11,47,2020-05-16
591,335,-30.0,2020-05-16T16:10:45.000Z,16,10,45,2020-05-16
536,4,-15.0,2020-05-05T02:16:29.000Z,2,16,29,2020-05-05
535,4,-15.0,2020-05-05T02:15:21.000Z,2,15,21,2020-05-05
527,4,-3.0,2020-03-24T13:12:03.000Z,13,12,3,2020-03-24
526,4,-3.0,2020-03-24T13:11:16.000Z,13,11,16,2020-03-24
516,4,-3.0,2020-03-19T16:09:48.000Z,16,9,48,2020-03-19
515,4,-3.0,2020-03-19T16:08:17.000Z,16,8,17,2020-03-19
514,4,-3.0,2020-03-16T14:11:56.000Z,14,11,56,2020-03-16
513,4,-3.0,2020-03-16T14:10:53.000Z,14,10,53,2020-03-16
510,4,-3.0,2020-03-09T12:50:09.000Z,12,50,9,2020-03-09
509,4,-3.0,2020-03-09T12:49:29.000Z,12,49,29,2020-03-09
440,44,-1.0,2020-01-30T02:03:03.000Z,2,3,3,2020-01-30
438,44,-1.0,2020-01-30T02:01:20.000Z,2,1,20,2020-01-30
426,205,-1.0,2020-01-27T19:42:49.000Z,19,42,49,2020-01-27
425,205,-1.0,2020-01-27T19:42:04.000Z,19,42,4,2020-01-27
424,205,-1.0,2020-01-27T19:40:34.000Z,19,40,34,2020-01-27
422,205,-2.0,2020-01-27T19:37:22.000Z,19,37,22,2020-01-27
421,205,-2.0,2020-01-27T19:36:03.000Z,19,36,3,2020-01-27
420,205,-1.0,2020-01-27T19:35:11.000Z,19,35,11,2020-01-27
419,205,-1.0,2020-01-27T19:33:35.000Z,19,33,35,2020-01-27
415,205,-1.0,2020-01-22T00:15:25.000Z,0,15,25,2020-01-22
414,205,-1.0,2020-01-22T00:14:15.000Z,0,14,15,2020-01-22
413,205,-1.0,2020-01-22T00:13:14.000Z,0,13,14,2020-01-22
412,205,-1.0,2020-01-22T00:11:54.000Z,0,11,54,2020-01-22
411,205,-1.0,2020-01-22T00:10:50.000Z,0,10,50,2020-01-22
251,2,-2.0,2019-12-04T01:23:02.000Z,1,23,2,2019-12-04
250,2,-2.0,2019-12-04T01:21:54.000Z,1,21,54,2019-12-04
249,2,-2.0,2019-12-04T01:19:58.000Z,1,19,58,2019-12-04
247,2,-2.0,2019-12-03T19:49:40.000Z,19,49,40,2019-12-03
246,2,-2.0,2019-12-03T19:49:08.000Z,19,49,8,2019-12-03
245,2,-2.0,2019-12-03T19:48:51.000Z,19,48,51,2019-12-03
244,2,-2.0,2019-12-03T19:48:31.000Z,19,48,31,2019-12-03
238,73,-50.0,2019-11-30T21:40:26.000Z,21,40,26,2019-11-30
237,73,-50.0,2019-11-30T21:38:59.000Z,21,38,59,2019-11-30
232,2,-2.0,2019-11-30T14:38:49.000Z,14,38,49,2019-11-30
231,2,-2.0,2019-11-30T14:38:14.000Z,14,38,14,2019-11-30
228,2,-2.0,2019-11-28T19:58:44.000Z,19,58,44,2019-11-28
227,2,-2.0,2019-11-28T19:58:24.000Z,19,58,24,2019-11-28
226,2,-2.0,2019-11-28T19:58:05.000Z,19,58,5,2019-11-28
223,44,-1.0,2019-11-28T00:55:50.000Z,0,55,50,2019-11-28
222,44,-1.0,2019-11-28T00:54:57.000Z,0,54,57,2019-11-28
221,44,-1.0,2019-11-28T00:53:28.000Z,0,53,28,2019-11-28
218,44,-5.0,2019-11-27T19:15:09.000Z,19,15,9,2019-11-27
217,44,-1.0,2019-11-27T19:14:46.000Z,19,14,46,2019-11-27
216,44,-2.0,2019-11-27T19:14:12.000Z,19,14,12,2019-11-27
179,205,-1.0,2019-11-19T13:43:34.000Z,13,43,34,2019-11-19
178,205,-1.0,2019-11-19T13:43:19.000Z,13,43,19,2019-11-19
177,205,-1.0,2019-11-19T13:43:04.000Z,13,43,4,2019-11-19
162,73,-5.0,2019-11-10T18:31:46.000Z,18,31,46,2019-11-10
161,73,-5.0,2019-11-10T18:29:59.000Z,18,29,59,2019-11-10
98,73,-19.0,2019-10-02T15:22:41.000Z,15,22,41,2019-10-02
97,73,-1.0,2019-10-02T15:21:11.000Z,15,21,11,2019-10-02
57,4,-800.0,2019-09-23T22:46:31.000Z,22,46,31,2019-09-23
56,4,-20.0,2019-09-23T22:44:50.000Z,22,44,50,2019-09-23
51,4,-3.0,2019-09-23T10:42:06.000Z,10,42,6,2019-09-23
50,4,-3.0,2019-09-23T10:40:12.000Z,10,40,12,2019-09-23
48,4,-3.0,2019-09-19T20:32:22.000Z,20,32,22,2019-09-19
47,4,-3.0,2019-09-19T20:32:03.000Z,20,32,3,2019-09-19
42,74,-2.0,2019-09-05T20:26:20.000Z,20,26,20,2019-09-05
41,74,-2.0,2019-09-05T20:25:14.000Z,20,25,14,2019-09-05
40,74,-2.0,2019-09-05T20:24:40.000Z,20,24,40,2019-09-05
33,74,-100.0,2019-09-05T15:11:11.000Z,15,11,11,2019-09-05
32,74,-2.0,2019-09-05T15:09:45.000Z,15,9,45,2019-09-05
31,74,-2.0,2019-09-05T15:09:30.000Z,15,9,30,2019-09-05
30,74,-2.0,2019-09-05T15:09:07.000Z,15,9,7,2019-09-05
29,74,-2.0,2019-09-05T15:08:52.000Z,15,8,52,2019-09-05
